full_text,kelas
@Valhallaah Islam melarang membakar Hewan terutama semut. Apalagi yang namanya Manusia. Ini bukan hukum Islam Pertanyaan Sy berapa banyak manusia dibakar pasukan Dajjal zionis? Apakah mereka radikal juga?,Positif
Jadi apakah korut anti dengan islam? Kristen ortodoks aja bisa ada... Mungkin mereka hanya anti dengan islam yang radikal yang suka memecah belah agama dan menjelekkan agama lain.,Negatif
@Valhallaah krn dia itu picik begitupun rasuna said dalam hal ini justru negara harus hadir dalam mengajarkan islam versi konsensus jangan sampai ajaran radikal yang ambil alih,Negatif
@Blue_oceanan @OmChak1027009 @Tita83079013 Tidak melindungi gi mna? loe cari di negara mana yg mayoritas umat Islam ada gk minoritas yg di bantai? klo sebaliknya banyak orangÂ² Islam jadi korban kaum kafir radikal.,Negatif
@agil_lotox @virless_ @talangijoo Agama mereka yahudi mah kaga ngebenerin kejahatan yang mereka perbuat. Termaksud agama islam dan kristen. Mencuri itu di larang dalam agama Coman aja nama juga mereka sesat kriminal radikal kejam mereka hanya berfikir agama mereka ngebenerin perbbuatan kriminal tsb,Negatif
Sebagaimana media luar selalu mengangkat islam sebagai agama yg radikal apakah benar kim jong un ini presiden yg kejam ? Setelah pertemuan dengan donald trump dan sekarang putin.. Keknya ni orang fine fine aja https://t.co/YZlUAIKhhd,Negatif
@NovalAssegaf Organisasi yg setiap hari cuma jualan isu radikal radikul kodran kadrun dan isu wahabi supaya dapat proyek dari pemerintah untuk memberantas semua itu. Organisasi yg rela menjadi tameng pemerintah dari kritikan umat Islam asalkan dapat jabatan dan dukungan finansial.,Negatif
@jawafess Tau gk sih banyak orang munafik yg agamanya Islam tapi mengedepankan budaya dia. Misalnya segala yg masih halal eh dia bawa2 budayanya ngatain itu haram padahal dalam Islam itu halal. Kebalikan dari radikal. Tingkah cringe delusi gk berbobot,Negatif
Beginilah salah satu cara kelompok Islam radikal ini mencuci otak sesamanya jadi terorrist dgn di janjikan (dlm kitabnya) PESTA SEX &amp; MINUMAN ALKOHOL yg memuaskan Tapi sayang itu SESAT &amp; BOHONG!!,Negatif
@siregar_elang @DPR_RI teorinya betul tapi kenapa baru ngomong sekarang? golongan islam sudah sadar dari dulu lho tapi malah dituduh radikal,Positif
@AlFatih13914163 @Tita83079013 Islam sekarang lebih buruk vs masa lampaunya. Mirip kelakuan gereja jaman abad pertengahan bukannya membaik ikut teladan nabi &amp; tokohnya malah makin terpecah radikal &amp; amburadul. Tentu ada juga perbuatan oknum masing2 agama tapi tidak sebesar skala dari Islam radikal.,Negatif
@duniabulat5 @RezaWahyud93987 @PaijoKhentir Religius tapi ada Islam radikal kristen radikal bahkan atheis radikal. Salah satunya ya ...kamu. Seharusnya kamu protes ke gereja katedral bukan umat Islam kok ikut Qurban.,Negatif
@beniteko @BBerizik Bukankah banyak yg sdh terpapar Islam radikal dari TNI/Polri dan itu salah satunya dari TNI/Polri yg gabung si Bahar Yaman.,Negatif
@duniabulat5 @PaijoKhentir Dasar oknum Kristen Radikal selalu bernarasi buruk tentang islam. Kami umat islam sangat bersahabat dengan orang-orang Kristen diluar sana masih banyak Kristen yang baik. Kristen Radikal seperti kalian hanya kami anggap oknum.,Negatif
@AdiNust1 @PaijoKhentir Kalian ini Kristen Radikal selalu memprovokasi dan selalu bernarasi buruk. Kami umat islam sangat bersahabat dengan orang orang Kristen karena masih banyak Kristen yang baik diluar sana. Kalian yang selalu memprovokasi hanya kami anggap oknum Radikal saja.,Negatif
@Chronicia @R4uf_85 @erlanishere radikal??ngakak bener ini bro semoga selalu waras ya bro belajar islam jangan pikirin yesus terus kalo ada saudaranya ngomongin yesus bilangin belajar islam dulu yang benar islam itu indah dari pikiran mulut sampai tindakan. jangan galak galak ya bro,Negatif
@kompascom Gw dkung Jokowi krna dia berhasil berantas org islam radikal... Liat sja yg di Tangsel RT nya lngsung dipenjara. Tpi gw tdk dkung tindakan sewenang-wenang nya,Negatif
@JustinTrudeau @TheBoschFawstin @GadSaad Jika Muhammad nabi Islam saja tidak memenuhi syarat masuk surga Islam maka mengapa pengikutnya yaitu para lelaki muslim radikal menjadikan jihad sebagai kebanggaan pribadi demi mendapatkan pelayanan 72 bidadari cantik di surga Islam? https://t.co/fn1HNEuxq8,Negatif
@wkwkdrun @_MbakSri_ Itulah gunanya otak pake lah biar ngerti yg gue bilang lah buat apa loe bawa bawa bahar kalian cuma nuduh Radikal intoleran kalo benar umat islam di Indonesia begitu semua ngk mungkin Agnes dkk jadi idola di sini ngerti? udah dungu tolol pula?,Negatif
@Erickblank @IHendarsu Kalo di Indonesia umat islamnya radikal gak akan ada agama minoritas seh atau minim mereka hidupnya gak tenang gak usah bawaÂ² bangun gereja susah. Kalo boleh tau berapa seh persentase susah bangun gereja di Indonesia? Lu aja bisa ngetik begini dengan santai kalo umat islam cont,Negatif
@Valhallaah @MUIPusat @nu_online @muhammadiyah Ky iran......mulanya mrk masuk sbg pendatang lalu menyebarkan fahamÂ² radikal lalu menguasai negara smpe akhirnya menjadi negara islam dgn segala paganismenya,Negatif
@MichelAdam7__ Manusia ini sangat JAHAT terhadap orang Islam yg Radikal (istilah bagi PKI).. Angkatan Pengikut paham Negara Islam tahu persis siapa dia kita lihat aja ... berakhir nafasnya kayak apa..? dn manusia pasti Mati InSyaa Alloh nyawanya Dicabut Dgn CaraNya...!,Negatif
@eddydaud Muslim country apanya TOT? Sharia law aja ga diterapkan islam kaffah disebut radikal/wahabi. Yang ada malah islamÂ²an tapi klenik hasil sinkritisme hindu/buddha. BERAK,Negatif
@ardianroe @creepylogy_ @ggwp910 Gak dukung fpi tapi mereka layak dapet keadilan sih terutama masalah km 50. Dari dulu islam yang terlihat radikal ya langsung dapet stigma negatif dan gampang disulutnya apalagi dapet dukungan pemerintah.,Negatif
Itumah bukan menerapkan nilai Islam bang tapi menerapkan nilai nilai patriarki ekstrim dan tribalisme ala Asia Selatan. Negara2 MENA aja sampe ngelarang HT IM dan ormas radikal sampe Pak MBZ dicap otoritarian krn gak suka sama mrk,Negatif
Radikal lagi nyari donasi jualan palestina hati hati buat umat Islam tapi masih goblok percaya ma akun dubur corong ini,Negatif
@milkuenyar @kafiradikalis Gus Dur aja blg bukan umat islam dlang dibalik tragedi bom di gereja karena bomnya bentuk kyk yg dimiliki Polisi. Jdi Stigma Islam Teroris itu sudah mengakar kuat di otak sbgian NgANu shingga NgANu Radikal kepada sesama muslim sampai pernah menlk pembangunan masjid MUHAMMADIYAH,Negatif
@Hasby21834910 @kafiradikalis Penjagaan gereja itu menghapus stigma islam agama kekerasan dan agama teroris radikal. Jadi jika ada boom di gereja dengan teriakan takbir bisa dipastikan itu bukan ajaran islam di indonesia. Karena islam di indonesia tidak menyerukan perang dengan sesama anak bangsa,Positif
@Hasby21834910 @kafiradikalis Lah kan emang tujuan konflik itu dibuat agar stigma islam agama teroris dan kekerasan itu benar adanya jika itu diselesaikan lewat jalur perang. Itulah yg gak kamu pahami kondisi waktu itu. Rame2nya stigma teroris dan agama radikal. Dan konflik disana akhirnya reda tanpa perang,Negatif
@Tita83079013 @MUIPusat lah...masa sih di tolak dibilang intoleran n radikal lagi...koq istiqlal jadi @MUIPusat sih...mo apa sih luuuh Ta ? ngga waras si @Tita83079013 ....oooh yaa..pembenci islam siih....islam buat luuuh salah aja Ta..tapi islam ngga akan hancur Ta.... #FreePalestineFromNaziIsraelNOW,Negatif
Sematan dari orang2 non ipb terhadap w: 1. Islam radikal. (ipb jd tuan rumah sumpah khilafah) 2. Komunis. (pembubaran nobar jagal dan look of silence) 3. Separatis. (bilang masyarakat Papua deserve better) 4. Kadrun. (pake dickies double knee digulung sampe mata kaki),Negatif
@Redzone354876 @FaktaIndependen @Narasiwinda Isis islam bang cuman salah pemahaman dan paham mereka Radikal dan di islam yg baik gak di ajarkan kekerasan,Positif
Siapa juga Yg minta diucapin selamat dari pemeluk agama lain?? kepedean Sejak dulu umat Islam Tdk ngemis minta diucapin selamat Tdk ngamuk Tdk marah -marah dan menganggap radikal dan intoleran terhadap agama lain Yg Tdk mengucapkan selamat.,Positif
@Tita83079013 @MUIPusat Siapa juga Yg minta diucapin selamat dari pemeluk agama lain?? kepedean Sejak dulu umat Islam Tdk ngemis minta diucapin selamat Tdk ngamuk Tdk marah -marah dan menganggap radikal dan intoleran terhadap agama lain Yg Tdk mengucapkan selamat.,Positif
TUDUHAN TERORIS RADIKAL INTOLERAN ADALAH PEMBUSUKAN ANJING ANJING PENJAJAH DAN NEO PKI ITU SEBENARNYA BENCI DENGAN ISLAM #NegaraMelaratRakyatSekarat #NegaraMelaratRakyatSekarat https://t.co/TwxzdCoc56,Negatif
Ya kan akhirnya kritik NU=Musuh NU bentar lg ada yg di cap radikal intoleran pemecah belah anti NKRI anti Islam.,Negatif
@Matahari_tmr Muslim radikal itu berjiwa teror. Tidak mungkin dihadapi dengan debat terbuka seperti itu. Di Inggris saja mereka minoritas masuk menusuk pakai pisau pendebat Kristen. Islam tidak tahan terhadap kritik. Islam akan runtuh karena kritik,Negatif
@Manuk_Emprit76 @Valhallaah Belanda dan ideologi Islam radikal adalah penjajah. Belanda pergi harusnya ideologi Islam Sariah juga dibuang ke laut,Negatif
@Pasir_Putih99 @Narasiwinda @blantik_pedhet2 Sekarang dibilang radikal. Tapi jangan lupa dulu banyak orang islam indonesia yang berangkat untuk menetap di sana. Sampai robek paspor,Negatif
@jonnypengacara Bersihkan sampah peradaban dengan membasmi teroris islam garis radikal yang mencoreng nama islam yang rahmatan lil_Allamin Maju terus IDF semoga sukses memerangi hamas,Negatif
@melekdegerr Radikal islam,Negatif
@deninerbeth @Narasiwinda Betul heran ISIS dibilang Islam tapi lebih suka serang Rusia daripada Amerika dan sekutunya padahal Putin sering bela Islam dari fitnahnya kafir Amerika yg bilang Islam agama Radikal dari sini aja udah jls ISIS itu bukan Islam tapi pasukan munafikun bentukan Amerika cs.,Negatif
@bukanhoaxxx Cocok buat rumahnya org kristen atau cina. Rumah disemprotin alkohol kalo buat org islam ya jadi susah buat sholat dirumah,Negatif
@fotodakwah Tau lah kelakuan yg satu ini. Islam aja melarang patung malah lebih gila bikin patungnya mirip kontol. Sejatinya malah menistakan malam takbir https://t.co/4NOnTjnLE9,Negatif
@AbdulMasso61325 @Narasiwinda Agama islam gak salah boy yg salah oknum yg radikal. Dangkal maka akan radikal.,Positif
@3rI4ng @anonjawa Pas stalking akun dia tuh benci radikal islam benci kekerasan benci banyak pemimpin yg mayor islam atau emang islampobhia sih?,Negatif
@Valhallaah Jadi ada nubuat dimana semua orang akan tunduk pada kekuasaan Islam. Semua orang akan beragama Islam ketika Isa telah membunuh Dajjal. Maka muncul lah ideologi Kekhilafahan. Penjajahan atas nama agama jatohnya. Makanya banyak muncul ideologi radikal karena ga bisa move on.,Negatif
Yohanes 8:7: Dan ketika mereka terus-menerus bertanya kepada-Nya Iapun bangkit berdiri lalu berkata kepada mereka: Barangsiapa di antara kamu tidak berdosa hendaklah ia yang pertama melemparkan batu kepada perempuan itu. Mungkin dia didikan ISLAM RADIKAL jdnya begitu ,Negatif
Umat islam india pasti ganti sapinya pakai kerbau saja supaya tidak diamuk hindu penyembah sapi radikal https://t.co/8HShWP1Tf3,Negatif
@Tukang_wleo @SBahriTweet Gue yakin ini doktrin dari para pester hasbara templatenya sama Apa bedanya lu sama islam radikal bedanya lu nonis radikal yang belagak inTelek,Negatif
Pantas Gus Dur pernah mengkritisi keberadaan MUI...memang gak ada gunanya selain bikin gaduh dan bikin malu Islam...!!! Berisi orang2 yg sudah terpapar radikal...!!!,Negatif
Isu mesianik terkait tokoh yg siap memberantas islam radikal adalah salah satu andalan rezim ini dulu. Jadi sa ga heran kalau ini salah satu capaian yg signifikan. Walau ga tuntas. Isu lain yaaa ada-lah capaian tp dgn risiko yg juga tinggi. Mitigasinya terasa seadanya.,Negatif
@erlanishere emang se kurang ajar ituu diaaa. dia jg jadi provokator bikin orang2 ngecap islam tuh radikal blabla. wallahi berharap dia mati nya pedih bgt.,Negatif
Buzzer bilek Emang klo Prabowo jadi presiden bisa lebih baik dari jokowi? Bisa jadi lebih parah apalgi di tunggangi oleh Ormas islam radikal teroris anti NKRI ,Negatif
@Strategi_Bisnis Buzzer bilek Emang klo Prabowo jadi presiden bisa lebih baik dari jokowi? Bisa jadi lebih parah apalgi di tunggangi oleh Ormas islam radikal teroris anti NKRI ,Negatif
Karena diindia itu ada hindu radikal dan anti islam https://t.co/84d4iu531m,Negatif
@Mundiwangi4 Betul sekali tetapi agama kresten yg suka ngurusi agama Islam dan memojokkan mengolok olok dan bila Islam melawan dikatain radikal teroris itu lah agama yg licik selicik paulus rasul palsu,Negatif
@islah_bahrawi Lumayan ada bahan buat adu domba umat. Syngnya org LBH prcya HBS drpd lu @islah_bahrawi beraninya di sosmed. Umat Islam Indonesia lg di adu domba oleh orgÂ² munafik yg dpt byran. Dulu radikal radikul Islam Nusantara salam lintas agama skrg mrk berusaha jauhkan umat dr habaib.,Negatif
@anomali81991 @Narasi_winda Ideologi politik khilafah Islam bikin muslim radikal serakah. Negara orang ingin direbut atas nama Islam. Muhammad memerintahkan muslim untuk melenyapkan Yahudi! Setiap rumah di Gaza memiliki gambar kita Yerusalem. Artinya Hamas adalah zionis halusinasi. Yahudi adalah Zionis real,Negatif
@kulkasberlariii Jadi di Islam mau di Radikal atau liberal apapun Kalau TIDAK SESUAI dengan Quran dan Sunnah kita pasti bilang salah. Ini bedanya Islam sama yg lainnya kita selalu balik ke Dasar kita Kalau keyakinan lain wkt perbedaan muncul mereka dilema krn TIDAK ada landsan yg Tetap â€ï¸,Positif
@Komjen_Langit Di negara luar dibasmi sel sel Islam radikal..di indo malah dipelihara..,Negatif
@yanssyy lu kalo gua buka private di serang omas islam radikal nes,Negatif
Kalau Yang Begitu Dijadikan Alasan Sebagai Pendapatan Negara Berarti Orang Yang Menjadikan Sebagai Alasan Tersebut Orang Yang Berpaham Sekulisme Radikal Yang Mau Menghancurkan Pancasila Yang DidalamX Ada Nilai2 Agama KhususX Agama Islam Yang Tidak Membolehkan Minuman Keras ,Positif
@mahmudi112775 @jr205newlivery Pdhl IMO tgl ngaku aj ad yg salah tafsir sehingga melenceng. Pemerintah dll gaungkan narasi anti radikal dituduh anti islam (walo kdg label radikal overuse ya) giliran ad oknum buru2 cuci tangan (bom surabaya inget banget gw pd sibuk cuci tangan serasa jd korban),Negatif
@SammiSoh Mereka yg 'radikal' sesungguhnya adalah orang yg kurang paham dengan ajaran islam. Islam ya islam radikal ya radikal. So gak ada tuh yg namanya islam radikal. Islam radikal dibuat oleh orang yg gak suka ajaran islam yg kitab sucinya tak berubah walau hanya satu titik.,Positif
@SammiSoh Islam itu mana ada yg damai? Islam itu Ideologi Fasis radikal! Yg ada itu Muslim Moderat Muslim Damai..Bukan Islam Damai mana ada Islam Damai?,Negatif
perlu lebih spesifik nder teroris dan radikal itu tentu bkn dari golongan islam toleran rahmah nusantara islam posmo dll. soal proporsi demografi agama sospolekon perlu kita abaikan dan lngsung sj fokus ke islam tradisional dan islam timur tengah yg kaku galak dan marah ,Negatif
@ProfOnline_id Islam radikal itu adalah ular yg bersembunyi di balik rerumputan. Islam moderat adalah rerumputan yg bersembunyi dibalik ular.,Negatif
@SammiSoh Islam radikal itu konsisten dan komitmen menegakan dienullah walau karihal kafirun walau karihal munafiqun...peduli setan dengan mereka...wajib berislam secara kaffah menghujam ke lubuk hati dan qolb kalian wahai muslimun..,Negatif
@SammiSoh Islam radikal itu perlu dan penting karena definisi radikal itu mengakar menghujam muslim itu harus berislam dengan kafah...tidak perlu mengubris cibiran dan hasutan serta cercaan para musuh islam dari kalangan kafir wal musrikun berislam lah secara kaffah walau karial kafirun,Negatif
@SeventhMhd @SammiSoh Ya memang tdk jauh berbeda kelompok islam yg ngaku moderat dgn kelompok islam yg radikal.yg benarÂ² bisa bertoleransi itu menurut saya hanyalah islam KTP atau islam sekuler.,Negatif
@ENS53311139 @AbdHali59646742 Lho kok bawa bawa umat Islam sih. Woi yg radikal ekstrimis itu bukan orang Islam. Kayaknya eloe pendukung bom bunuh diri yg ngaku beragama Islam. Kamp konsentrasi kan istilah loe doank. Loe tong punya bukti DENSUS dan BNPT bilang mau bikin kamp konsentrasi? PARAH LOE TONG!,Negatif
@HananyaNaftali kemudian mereka bilang kalau orang islam adalah radikal dan fanatik.. setidaknya dalam sejarah dunia islam pernah menyelamatkan orang yahudi dari pembantaian kristen eropa. walau sekarang dengan alasan tidak masuk akal zionist membenci dunia islam sedemikian rupa,Negatif
ada satu video yang cukup viral beberapa waktu lalu tentang wisman yang menemukan wajah islam di lombok karena dia dirawat oleh orang sasak selama ia sakit saat berlibur di sini persis yang diajarkan tgb ini. aku pikir inilah wajah muslim lombok. salah besar menilai radikal. https://t.co/nmr7PMFQzq,Negatif
@islah_bahrawi Kalau umat islam marah lu blang radikal.. ?? Kafir makin ngelunjak.. https://t.co/0PcMQKzER9,Negatif
@KemenperinRI Iya padahal yang ngelakuin aksi tersebut memang terpapar radikal tapi mereka menyamakan dengan mayoritas islam yang cinta damai coba bayangkan mayoritas yang cinta damai tersulut oleh narasi dia yang begitu ga bisa dibayangkan.,Negatif
@Hasby21834910 @emiscrops @callofduty1205 @bayuamus Stop generalisasi Ada orang islam yang radikal sampai membunuh banyak orang ada juga orang kristen yang radikal juga ngebunuh banyak orang. Jangan tergeser konteks awal kita itu mendukung kemerdekaan palestina dari berbagai agama bukan menyalahkan antar umat.,Positif
Mrk butuh orang islam tetap radikal. Krn cuma muslim radikal yg paling bisa diinvalidasi pembelaannya terhadap Palestine.,Negatif
@nainggolan1818 @SammiSoh 1keluarga bom bundir apakah radikal Penggal kepala orang sambil bertakbir apakah radikal Agamanya? Di irak gadis yazidi di perkosa oleh isis n di perjualbelikan jg di paksa msk islam Dll tuk ane sebutkan 1per1,Negatif
