full_text,kelas,cleaned_text,lower_text,tokens,no_stopwords,stemmed_tokens,processed_text
Tadi gw cerita di postingan gw. Pas sekolah di negeri 3 tahun gw dirasisin dilarang buat persekutuan doa padahal acara nonis resmi sekolah. Di lingkungan rumah gw juga ada modelan rasis. Dendam? oiya 3 tahun tuh gw dendam selama sklh. Tp skrg udh engga karena sahabat gw islam.,Negatif,Tadi gw cerita di postingan gw Pas sekolah di negeri  tahun gw dirasisin dilarang buat persekutuan doa padahal acara nonis resmi sekolah Di lingkungan rumah gw juga ada modelan rasis Dendam oiya  tahun tuh gw dendam selama sklh Tp skrg udh engga karena sahabat gw islam,tadi gw cerita di postingan gw pas sekolah di negeri  tahun gw dirasisin dilarang buat persekutuan doa padahal acara nonis resmi sekolah di lingkungan rumah gw juga ada modelan rasis dendam oiya  tahun tuh gw dendam selama sklh tp skrg udh engga karena sahabat gw islam,"['tadi', 'gw', 'cerita', 'di', 'postingan', 'gw', 'pas', 'sekolah', 'di', 'negeri', 'tahun', 'gw', 'dirasisin', 'dilarang', 'buat', 'persekutuan', 'doa', 'padahal', 'acara', 'nonis', 'resmi', 'sekolah', 'di', 'lingkungan', 'rumah', 'gw', 'juga', 'ada', 'modelan', 'rasis', 'dendam', 'oiya', 'tahun', 'tuh', 'gw', 'dendam', 'selama', 'sklh', 'tp', 'skrg', 'udh', 'engga', 'karena', 'sahabat', 'gw', 'islam']","['gw', 'cerita', 'postingan', 'gw', 'pas', 'sekolah', 'negeri', 'gw', 'dirasisin', 'dilarang', 'persekutuan', 'doa', 'acara', 'nonis', 'resmi', 'sekolah', 'lingkungan', 'rumah', 'gw', 'modelan', 'rasis', 'dendam', 'oiya', 'tuh', 'gw', 'dendam', 'sklh', 'tp', 'skrg', 'udh', 'engga', 'sahabat', 'gw', 'islam']","['gw', 'cerita', 'postingan', 'gw', 'pa', 'sekolah', 'negeri', 'gw', 'dirasisin', 'dilarang', 'persekutuan', 'doa', 'acara', 'noni', 'resmi', 'sekolah', 'lingkungan', 'rumah', 'gw', 'modelan', 'rasi', 'dendam', 'oiya', 'tuh', 'gw', 'dendam', 'sklh', 'tp', 'skrg', 'udh', 'engga', 'sahabat', 'gw', 'islam']",gw cerita postingan gw pa sekolah negeri gw dirasisin dilarang persekutuan doa acara noni resmi sekolah lingkungan rumah gw modelan rasi dendam oiya tuh gw dendam sklh tp skrg udh engga sahabat gw islam
Dua kali lima...Dok tuduh geng player Argentina rasis tapi depa Perancis hak org agama Islam diabaikan and terus banned kalau x ikut...,Negatif,Dua kali limaDok tuduh geng player Argentina rasis tapi depa Perancis hak org agama Islam diabaikan and terus banned kalau x ikut,dua kali limadok tuduh geng player argentina rasis tapi depa perancis hak org agama islam diabaikan and terus banned kalau x ikut,"['dua', 'kali', 'limadok', 'tuduh', 'geng', 'player', 'argentina', 'rasis', 'tapi', 'depa', 'perancis', 'hak', 'org', 'agama', 'islam', 'diabaikan', 'and', 'terus', 'banned', 'kalau', 'x', 'ikut']","['kali', 'limadok', 'tuduh', 'geng', 'player', 'argentina', 'rasis', 'depa', 'perancis', 'hak', 'org', 'agama', 'islam', 'diabaikan', 'and', 'banned', 'x']","['kali', 'limadok', 'tuduh', 'geng', 'player', 'argentina', 'rasi', 'depa', 'peranc', 'hak', 'org', 'agama', 'islam', 'diabaikan', 'and', 'ban', 'x']",kali limadok tuduh geng player argentina rasi depa peranc hak org agama islam diabaikan and ban x
Sekolah di SMP islam Yg guru nya Rasis parah Bahkan ada murid nya yg biadab gr2 ortu nya divorce,Negatif,Sekolah di SMP islam Yg guru nya Rasis parah Bahkan ada murid nya yg biadab gr ortu nya divorce,sekolah di smp islam yg guru nya rasis parah bahkan ada murid nya yg biadab gr ortu nya divorce,"['sekolah', 'di', 'smp', 'islam', 'yg', 'guru', 'nya', 'rasis', 'parah', 'bahkan', 'ada', 'murid', 'nya', 'yg', 'biadab', 'gr', 'ortu', 'nya', 'divorce']","['sekolah', 'smp', 'islam', 'yg', 'guru', 'nya', 'rasis', 'parah', 'murid', 'nya', 'yg', 'biadab', 'gr', 'ortu', 'nya', 'divorce']","['sekolah', 'smp', 'islam', 'yg', 'guru', 'nya', 'rasi', 'parah', 'murid', 'nya', 'yg', 'biadab', 'gr', 'ortu', 'nya', 'divorc']",sekolah smp islam yg guru nya rasi parah murid nya yg biadab gr ortu nya divorc
@SammiSoh Kayak gini masih ada statmen anti agama dn ulama sama sj spt era 60 an spt cara2 PKI klo skrg neo komunis atheis brlagak Pncasila tp ini bkn org Pncasila penggali Pancasila dlm sidang BPUKI adlah tokoh2 islam Pancasila tegak jika ga ada manusia antek2 rasis spt ini ngr aman2 saja,Negatif, Kayak gini masih ada statmen anti agama dn ulama sama sj spt era  an spt cara PKI klo skrg neo komunis atheis brlagak Pncasila tp ini bkn org Pncasila penggali Pancasila dlm sidang BPUKI adlah tokoh islam Pancasila tegak jika ga ada manusia antek rasis spt ini ngr aman saja, kayak gini masih ada statmen anti agama dn ulama sama sj spt era  an spt cara pki klo skrg neo komunis atheis brlagak pncasila tp ini bkn org pncasila penggali pancasila dlm sidang bpuki adlah tokoh islam pancasila tegak jika ga ada manusia antek rasis spt ini ngr aman saja,"['kayak', 'gini', 'masih', 'ada', 'statmen', 'anti', 'agama', 'dn', 'ulama', 'sama', 'sj', 'spt', 'era', 'an', 'spt', 'cara', 'pki', 'klo', 'skrg', 'neo', 'komunis', 'atheis', 'brlagak', 'pncasila', 'tp', 'ini', 'bkn', 'org', 'pncasila', 'penggali', 'pancasila', 'dlm', 'sidang', 'bpuki', 'adlah', 'tokoh', 'islam', 'pancasila', 'tegak', 'jika', 'ga', 'ada', 'manusia', 'antek', 'rasis', 'spt', 'ini', 'ngr', 'aman', 'saja']","['kayak', 'gini', 'statmen', 'anti', 'agama', 'dn', 'ulama', 'sj', 'spt', 'era', 'an', 'spt', 'pki', 'klo', 'skrg', 'neo', 'komunis', 'atheis', 'brlagak', 'pncasila', 'tp', 'bkn', 'org', 'pncasila', 'penggali', 'pancasila', 'dlm', 'sidang', 'bpuki', 'adlah', 'tokoh', 'islam', 'pancasila', 'tegak', 'ga', 'manusia', 'antek', 'rasis', 'spt', 'ngr', 'aman']","['kayak', 'gini', 'statmen', 'anti', 'agama', 'dn', 'ulama', 'sj', 'spt', 'era', 'an', 'spt', 'pki', 'klo', 'skrg', 'neo', 'komuni', 'athei', 'brlagak', 'pncasila', 'tp', 'bkn', 'org', 'pncasila', 'penggali', 'pancasila', 'dlm', 'sidang', 'bpuki', 'adlah', 'tokoh', 'islam', 'pancasila', 'tegak', 'ga', 'manusia', 'antek', 'rasi', 'spt', 'ngr', 'aman']",kayak gini statmen anti agama dn ulama sj spt era an spt pki klo skrg neo komuni athei brlagak pncasila tp bkn org pncasila penggali pancasila dlm sidang bpuki adlah tokoh islam pancasila tegak ga manusia antek rasi spt ngr aman
Peribahasa Air beriak tanda tak dalam jelas menggambarkan sikap @DBPMalaysia (DBP). Pada 2021 badan rasis dan fasis itu menafikan hak umat Bukan Islam menggunakan Tuhan . Apabila diajak berhujah lari bercawatkan ekor. Rujuk https://t.co/aICAawUDV7 #SiapaPunyaTuhan https://t.co/QpmnI9ichj,Negatif,Peribahasa Air beriak tanda tak dalam jelas menggambarkan sikap  DBP Pada  badan rasis dan fasis itu menafikan hak umat Bukan Islam menggunakan Tuhan  Apabila diajak berhujah lari bercawatkan ekor Rujuk  SiapaPunyaTuhan ,peribahasa air beriak tanda tak dalam jelas menggambarkan sikap  dbp pada  badan rasis dan fasis itu menafikan hak umat bukan islam menggunakan tuhan  apabila diajak berhujah lari bercawatkan ekor rujuk  siapapunyatuhan ,"['peribahasa', 'air', 'beriak', 'tanda', 'tak', 'dalam', 'jelas', 'menggambarkan', 'sikap', 'dbp', 'pada', 'badan', 'rasis', 'dan', 'fasis', 'itu', 'menafikan', 'hak', 'umat', 'bukan', 'islam', 'menggunakan', 'tuhan', 'apabila', 'diajak', 'berhujah', 'lari', 'bercawatkan', 'ekor', 'rujuk', 'siapapunyatuhan']","['peribahasa', 'air', 'beriak', 'tanda', 'menggambarkan', 'sikap', 'dbp', 'badan', 'rasis', 'fasis', 'menafikan', 'hak', 'umat', 'islam', 'tuhan', 'diajak', 'berhujah', 'lari', 'bercawatkan', 'ekor', 'rujuk', 'siapapunyatuhan']","['peribahasa', 'air', 'beriak', 'tanda', 'menggambarkan', 'sikap', 'dbp', 'badan', 'rasi', 'fasi', 'menafikan', 'hak', 'umat', 'islam', 'tuhan', 'diajak', 'berhujah', 'lari', 'bercawatkan', 'ekor', 'rujuk', 'siapapunyatuhan']",peribahasa air beriak tanda menggambarkan sikap dbp badan rasi fasi menafikan hak umat islam tuhan diajak berhujah lari bercawatkan ekor rujuk siapapunyatuhan
tp ya kadang org islam aja salah jg sering sesama muslim lain sebagai judge islam rasis dll. intinya jgn jadiin postingan nya maxwell seolah2 dia islamophobic tp liat caption kekesalan dia ke si cewe yg mana dia tau islam itu baik kok malah gini,Negatif,tp ya kadang org islam aja salah jg sering sesama muslim lain sebagai judge islam rasis dll intinya jgn jadiin postingan nya maxwell seolah dia islamophobic tp liat caption kekesalan dia ke si cewe yg mana dia tau islam itu baik kok malah gini,tp ya kadang org islam aja salah jg sering sesama muslim lain sebagai judge islam rasis dll intinya jgn jadiin postingan nya maxwell seolah dia islamophobic tp liat caption kekesalan dia ke si cewe yg mana dia tau islam itu baik kok malah gini,"['tp', 'ya', 'kadang', 'org', 'islam', 'aja', 'salah', 'jg', 'sering', 'sesama', 'muslim', 'lain', 'sebagai', 'judge', 'islam', 'rasis', 'dll', 'intinya', 'jgn', 'jadiin', 'postingan', 'nya', 'maxwell', 'seolah', 'dia', 'islamophobic', 'tp', 'liat', 'caption', 'kekesalan', 'dia', 'ke', 'si', 'cewe', 'yg', 'mana', 'dia', 'tau', 'islam', 'itu', 'baik', 'kok', 'malah', 'gini']","['tp', 'ya', 'kadang', 'org', 'islam', 'aja', 'salah', 'jg', 'muslim', 'judge', 'islam', 'rasis', 'dll', 'intinya', 'jgn', 'jadiin', 'postingan', 'nya', 'maxwell', 'islamophobic', 'tp', 'liat', 'caption', 'kekesalan', 'si', 'cewe', 'yg', 'tau', 'islam', 'gini']","['tp', 'ya', 'kadang', 'org', 'islam', 'aja', 'salah', 'jg', 'muslim', 'judg', 'islam', 'rasi', 'dll', 'intinya', 'jgn', 'jadiin', 'postingan', 'nya', 'maxwel', 'islamophob', 'tp', 'liat', 'caption', 'kekesalan', 'si', 'cew', 'yg', 'tau', 'islam', 'gini']",tp ya kadang org islam aja salah jg muslim judg islam rasi dll intinya jgn jadiin postingan nya maxwel islamophob tp liat caption kekesalan si cew yg tau islam gini
gue ga dukung maxwell tapi menurut gue : 1. maxwell salah tp yauda ingetin aja. lagian org indo cuman liat kesalahan org yg dah terkenal doang. kalo gak terkenal kesalahan rasis gitu mana diliat. apalagi org islam jg banyak yg jelekin cindo ama kristen. bukan gue normalize ya,Negatif,gue ga dukung maxwell tapi menurut gue   maxwell salah tp yauda ingetin aja lagian org indo cuman liat kesalahan org yg dah terkenal doang kalo gak terkenal kesalahan rasis gitu mana diliat apalagi org islam jg banyak yg jelekin cindo ama kristen bukan gue normalize ya,gue ga dukung maxwell tapi menurut gue   maxwell salah tp yauda ingetin aja lagian org indo cuman liat kesalahan org yg dah terkenal doang kalo gak terkenal kesalahan rasis gitu mana diliat apalagi org islam jg banyak yg jelekin cindo ama kristen bukan gue normalize ya,"['gue', 'ga', 'dukung', 'maxwell', 'tapi', 'menurut', 'gue', 'maxwell', 'salah', 'tp', 'yauda', 'ingetin', 'aja', 'lagian', 'org', 'indo', 'cuman', 'liat', 'kesalahan', 'org', 'yg', 'dah', 'terkenal', 'doang', 'kalo', 'gak', 'terkenal', 'kesalahan', 'rasis', 'gitu', 'mana', 'diliat', 'apalagi', 'org', 'islam', 'jg', 'banyak', 'yg', 'jelekin', 'cindo', 'ama', 'kristen', 'bukan', 'gue', 'normalize', 'ya']","['gue', 'ga', 'dukung', 'maxwell', 'gue', 'maxwell', 'salah', 'tp', 'yauda', 'ingetin', 'aja', 'org', 'indo', 'cuman', 'liat', 'kesalahan', 'org', 'yg', 'dah', 'terkenal', 'doang', 'kalo', 'gak', 'terkenal', 'kesalahan', 'rasis', 'gitu', 'diliat', 'org', 'islam', 'jg', 'yg', 'jelekin', 'cindo', 'ama', 'kristen', 'gue', 'normalize', 'ya']","['gue', 'ga', 'dukung', 'maxwel', 'gue', 'maxwel', 'salah', 'tp', 'yauda', 'ingetin', 'aja', 'org', 'indo', 'cuman', 'liat', 'kesalahan', 'org', 'yg', 'dah', 'terken', 'doang', 'kalo', 'gak', 'terken', 'kesalahan', 'rasi', 'gitu', 'diliat', 'org', 'islam', 'jg', 'yg', 'jelekin', 'cindo', 'ama', 'kristen', 'gue', 'normal', 'ya']",gue ga dukung maxwel gue maxwel salah tp yauda ingetin aja org indo cuman liat kesalahan org yg dah terken doang kalo gak terken kesalahan rasi gitu diliat org islam jg yg jelekin cindo ama kristen gue normal ya
@idextratime Kemarin perancis soal enzo gercrep banget tentang rasis skarang tentang islam meleyot. Perancis problematik!,Negatif, Kemarin perancis soal enzo gercrep banget tentang rasis skarang tentang islam meleyot Perancis problematik, kemarin perancis soal enzo gercrep banget tentang rasis skarang tentang islam meleyot perancis problematik,"['kemarin', 'perancis', 'soal', 'enzo', 'gercrep', 'banget', 'tentang', 'rasis', 'skarang', 'tentang', 'islam', 'meleyot', 'perancis', 'problematik']","['kemarin', 'perancis', 'enzo', 'gercrep', 'banget', 'rasis', 'skarang', 'islam', 'meleyot', 'perancis', 'problematik']","['kemarin', 'peranc', 'enzo', 'gercrep', 'banget', 'rasi', 'skarang', 'islam', 'meleyot', 'peranc', 'problematik']",kemarin peranc enzo gercrep banget rasi skarang islam meleyot peranc problematik
@Aiszzh Case nya bukan itu dia ketauan anti islam krn sering upload ttg pasletn dgn vibe mengolok2 bahkan postingan nya ngehate islam basic nya idola lo itu rasis sm islam,Negatif, Case nya bukan itu dia ketauan anti islam krn sering upload ttg pasletn dgn vibe mengolok bahkan postingan nya ngehate islam basic nya idola lo itu rasis sm islam, case nya bukan itu dia ketauan anti islam krn sering upload ttg pasletn dgn vibe mengolok bahkan postingan nya ngehate islam basic nya idola lo itu rasis sm islam,"['case', 'nya', 'bukan', 'itu', 'dia', 'ketauan', 'anti', 'islam', 'krn', 'sering', 'upload', 'ttg', 'pasletn', 'dgn', 'vibe', 'mengolok', 'bahkan', 'postingan', 'nya', 'ngehate', 'islam', 'basic', 'nya', 'idola', 'lo', 'itu', 'rasis', 'sm', 'islam']","['case', 'nya', 'ketauan', 'anti', 'islam', 'krn', 'upload', 'ttg', 'pasletn', 'dgn', 'vibe', 'mengolok', 'postingan', 'nya', 'ngehate', 'islam', 'basic', 'nya', 'idola', 'lo', 'rasis', 'sm', 'islam']","['case', 'nya', 'ketauan', 'anti', 'islam', 'krn', 'upload', 'ttg', 'pasletn', 'dgn', 'vibe', 'mengolok', 'postingan', 'nya', 'ngehat', 'islam', 'basic', 'nya', 'idola', 'lo', 'rasi', 'sm', 'islam']",case nya ketauan anti islam krn upload ttg pasletn dgn vibe mengolok postingan nya ngehat islam basic nya idola lo rasi sm islam
Maksudnya sih Israel. Tapi namanya anti Islam jadilah disengajain Yahudi. Psikologinya adalah supaya muslim malu merasa dirinya rasis lalu ujung2nya mempersilahkan Israel masuk. Sama lah dulu kalo bilang Anti Cina berarti anti Tionghoa Indonesia. Makanya saya selalu sebut :,Negatif,Maksudnya sih Israel Tapi namanya anti Islam jadilah disengajain Yahudi Psikologinya adalah supaya muslim malu merasa dirinya rasis lalu ujungnya mempersilahkan Israel masuk Sama lah dulu kalo bilang Anti Cina berarti anti Tionghoa Indonesia Makanya saya selalu sebut ,maksudnya sih israel tapi namanya anti islam jadilah disengajain yahudi psikologinya adalah supaya muslim malu merasa dirinya rasis lalu ujungnya mempersilahkan israel masuk sama lah dulu kalo bilang anti cina berarti anti tionghoa indonesia makanya saya selalu sebut ,"['maksudnya', 'sih', 'israel', 'tapi', 'namanya', 'anti', 'islam', 'jadilah', 'disengajain', 'yahudi', 'psikologinya', 'adalah', 'supaya', 'muslim', 'malu', 'merasa', 'dirinya', 'rasis', 'lalu', 'ujungnya', 'mempersilahkan', 'israel', 'masuk', 'sama', 'lah', 'dulu', 'kalo', 'bilang', 'anti', 'cina', 'berarti', 'anti', 'tionghoa', 'indonesia', 'makanya', 'saya', 'selalu', 'sebut']","['maksudnya', 'sih', 'israel', 'namanya', 'anti', 'islam', 'disengajain', 'yahudi', 'psikologinya', 'muslim', 'malu', 'rasis', 'ujungnya', 'mempersilahkan', 'israel', 'masuk', 'kalo', 'bilang', 'anti', 'cina', 'anti', 'tionghoa', 'indonesia']","['maksudnya', 'sih', 'israel', 'namanya', 'anti', 'islam', 'disengajain', 'yahudi', 'psikologinya', 'muslim', 'malu', 'rasi', 'ujungnya', 'mempersilahkan', 'israel', 'masuk', 'kalo', 'bilang', 'anti', 'cina', 'anti', 'tionghoa', 'indonesia']",maksudnya sih israel namanya anti islam disengajain yahudi psikologinya muslim malu rasi ujungnya mempersilahkan israel masuk kalo bilang anti cina anti tionghoa indonesia
@bacottetangga__ Jelas ya... semangat kreatifitas mereka mental mereka &amp; kinerja mereka ada diatas. Tp manusia arogan &amp; kosong masih suka teriak rasis atau menghina negara mereka. Pdhl mrk bermoral berkualitas. Agama islam pun duluan ada disana. Laksamana Cheng Ho yg membawa islam ke Jawa DLL,Negatif, Jelas ya semangat kreatifitas mereka mental mereka amp kinerja mereka ada diatas Tp manusia arogan amp kosong masih suka teriak rasis atau menghina negara mereka Pdhl mrk bermoral berkualitas Agama islam pun duluan ada disana Laksamana Cheng Ho yg membawa islam ke Jawa DLL, jelas ya semangat kreatifitas mereka mental mereka amp kinerja mereka ada diatas tp manusia arogan amp kosong masih suka teriak rasis atau menghina negara mereka pdhl mrk bermoral berkualitas agama islam pun duluan ada disana laksamana cheng ho yg membawa islam ke jawa dll,"['jelas', 'ya', 'semangat', 'kreatifitas', 'mereka', 'mental', 'mereka', 'amp', 'kinerja', 'mereka', 'ada', 'diatas', 'tp', 'manusia', 'arogan', 'amp', 'kosong', 'masih', 'suka', 'teriak', 'rasis', 'atau', 'menghina', 'negara', 'mereka', 'pdhl', 'mrk', 'bermoral', 'berkualitas', 'agama', 'islam', 'pun', 'duluan', 'ada', 'disana', 'laksamana', 'cheng', 'ho', 'yg', 'membawa', 'islam', 'ke', 'jawa', 'dll']","['ya', 'semangat', 'kreatifitas', 'mental', 'amp', 'kinerja', 'diatas', 'tp', 'manusia', 'arogan', 'amp', 'kosong', 'suka', 'teriak', 'rasis', 'menghina', 'negara', 'pdhl', 'mrk', 'bermoral', 'berkualitas', 'agama', 'islam', 'duluan', 'disana', 'laksamana', 'cheng', 'ho', 'yg', 'membawa', 'islam', 'jawa', 'dll']","['ya', 'semangat', 'kreatifita', 'mental', 'amp', 'kinerja', 'diata', 'tp', 'manusia', 'arogan', 'amp', 'kosong', 'suka', 'teriak', 'rasi', 'menghina', 'negara', 'pdhl', 'mrk', 'bermor', 'berkualita', 'agama', 'islam', 'duluan', 'disana', 'laksamana', 'cheng', 'ho', 'yg', 'membawa', 'islam', 'jawa', 'dll']",ya semangat kreatifita mental amp kinerja diata tp manusia arogan amp kosong suka teriak rasi menghina negara pdhl mrk bermor berkualita agama islam duluan disana laksamana cheng ho yg membawa islam jawa dll
 Besar kepala besar cakapnya Besar pula malu yang dapat. Demikianlah @DBPMalaysia (DBP) yang besar kepala menafikan hak umat Bukan Islam menggunakan Tuhan . Maka badan #rasis #fasis #subversif itu malu besar diludahi manusia bermaruah. Rujuk https://t.co/aICAawUDV7 https://t.co/uyc5SHSChM,Negatif, Besar kepala besar cakapnya Besar pula malu yang dapat Demikianlah  DBP yang besar kepala menafikan hak umat Bukan Islam menggunakan Tuhan  Maka badan rasis fasis subversif itu malu besar diludahi manusia bermaruah Rujuk  , besar kepala besar cakapnya besar pula malu yang dapat demikianlah  dbp yang besar kepala menafikan hak umat bukan islam menggunakan tuhan  maka badan rasis fasis subversif itu malu besar diludahi manusia bermaruah rujuk  ,"['besar', 'kepala', 'besar', 'cakapnya', 'besar', 'pula', 'malu', 'yang', 'dapat', 'demikianlah', 'dbp', 'yang', 'besar', 'kepala', 'menafikan', 'hak', 'umat', 'bukan', 'islam', 'menggunakan', 'tuhan', 'maka', 'badan', 'rasis', 'fasis', 'subversif', 'itu', 'malu', 'besar', 'diludahi', 'manusia', 'bermaruah', 'rujuk']","['kepala', 'cakapnya', 'malu', 'dbp', 'kepala', 'menafikan', 'hak', 'umat', 'islam', 'tuhan', 'badan', 'rasis', 'fasis', 'subversif', 'malu', 'diludahi', 'manusia', 'bermaruah', 'rujuk']","['kepala', 'cakapnya', 'malu', 'dbp', 'kepala', 'menafikan', 'hak', 'umat', 'islam', 'tuhan', 'badan', 'rasi', 'fasi', 'subversif', 'malu', 'diludahi', 'manusia', 'bermaruah', 'rujuk']",kepala cakapnya malu dbp kepala menafikan hak umat islam tuhan badan rasi fasi subversif malu diludahi manusia bermaruah rujuk
@immakhab @ilhampurnama887 Emang kenapa klo orang Islam pake bahasa Arab? Nggak berbahaya kok buat kamu. Kecuali klo kamu punya sentimen rasis sama orang2 Arab,Positif,  Emang kenapa klo orang Islam pake bahasa Arab Nggak berbahaya kok buat kamu Kecuali klo kamu punya sentimen rasis sama orang Arab,  emang kenapa klo orang islam pake bahasa arab nggak berbahaya kok buat kamu kecuali klo kamu punya sentimen rasis sama orang arab,"['emang', 'kenapa', 'klo', 'orang', 'islam', 'pake', 'bahasa', 'arab', 'nggak', 'berbahaya', 'kok', 'buat', 'kamu', 'kecuali', 'klo', 'kamu', 'punya', 'sentimen', 'rasis', 'sama', 'orang', 'arab']","['emang', 'klo', 'orang', 'islam', 'pake', 'bahasa', 'arab', 'nggak', 'berbahaya', 'kecuali', 'klo', 'sentimen', 'rasis', 'orang', 'arab']","['emang', 'klo', 'orang', 'islam', 'pake', 'bahasa', 'arab', 'nggak', 'berbahaya', 'kecuali', 'klo', 'sentimen', 'rasi', 'orang', 'arab']",emang klo orang islam pake bahasa arab nggak berbahaya kecuali klo sentimen rasi orang arab
@DavenDyer1 @AulFidz @Future_364 @erlanishere Lhah.... Bukan islam kok sok tau sama islam... Lagian siapa yg jalanin kok situ yg maksa2.... Perkara bayi urusan sama yaman ya biar yaman berurusan sama tuhan ny... Rasis sama yahudi?? Israel keles.... Noh org yahudi juga pd protes ttg genosida ini...,Negatif,    Lhah Bukan islam kok sok tau sama islam Lagian siapa yg jalanin kok situ yg maksa Perkara bayi urusan sama yaman ya biar yaman berurusan sama tuhan ny Rasis sama yahudi Israel keles Noh org yahudi juga pd protes ttg genosida ini,    lhah bukan islam kok sok tau sama islam lagian siapa yg jalanin kok situ yg maksa perkara bayi urusan sama yaman ya biar yaman berurusan sama tuhan ny rasis sama yahudi israel keles noh org yahudi juga pd protes ttg genosida ini,"['lhah', 'bukan', 'islam', 'kok', 'sok', 'tau', 'sama', 'islam', 'lagian', 'siapa', 'yg', 'jalanin', 'kok', 'situ', 'yg', 'maksa', 'perkara', 'bayi', 'urusan', 'sama', 'yaman', 'ya', 'biar', 'yaman', 'berurusan', 'sama', 'tuhan', 'ny', 'rasis', 'sama', 'yahudi', 'israel', 'keles', 'noh', 'org', 'yahudi', 'juga', 'pd', 'protes', 'ttg', 'genosida', 'ini']","['lhah', 'islam', 'sok', 'tau', 'islam', 'yg', 'jalanin', 'situ', 'yg', 'maksa', 'perkara', 'bayi', 'urusan', 'yaman', 'ya', 'biar', 'yaman', 'berurusan', 'tuhan', 'ny', 'rasis', 'yahudi', 'israel', 'keles', 'noh', 'org', 'yahudi', 'pd', 'protes', 'ttg', 'genosida']","['lhah', 'islam', 'sok', 'tau', 'islam', 'yg', 'jalanin', 'situ', 'yg', 'maksa', 'perkara', 'bayi', 'urusan', 'yaman', 'ya', 'biar', 'yaman', 'berurusan', 'tuhan', 'ny', 'rasi', 'yahudi', 'israel', 'kele', 'noh', 'org', 'yahudi', 'pd', 'prote', 'ttg', 'genosida']",lhah islam sok tau islam yg jalanin situ yg maksa perkara bayi urusan yaman ya biar yaman berurusan tuhan ny rasi yahudi israel kele noh org yahudi pd prote ttg genosida
